angundoqo	REL
unobangela	N01a
nokusasazwa	ADV
sokusuleleka	REL
abakwingingqi	REL
ilifa	N05
nemigodi	ADV
ematankini	NLOC
amaqela	N06
zoqoqsho	POSS10
nabavelisi	ADV
okuthe	REL
nokusebenza	ADV
kwekheshi	POSS15
ezicingelwe	REL
iinguqu-nguquko	N10
sayi	V
ezigciniweyo	REL
lukruthwa-kruthwano	COP
mababe	COP
njengamahlwempu	ADV
echonga	REL
olungasentla	REL
of	FOR
okuqala	POSS06
lumele	VAUX
emibini	ADJ04
kwaphakathi	ADV
ii-venn	N10
nesicwangciso	ADV
kwabamnyama	POSS15
luni	INTER
ngemigaqo-nkqubo	ADV
intsilelo	N09
lokungabikho	POSS05
ngokuhambisana	ADV
soku	POSS07
somda	POSS07
isibini	N07
oqwalasela	REL
nempumezo	ADV
zobunkokeli	POSS08
befama	POSS02
nokwahluka	ADV
ekumgangatho	REL
ngokuzeleyo	ADV
lukweli	REL
development	FOR
yi-aicdd	COP
engqalileyo	REL
yokungawini	POSS09
de	VAUX
zeeyunithi	POSS10
izizathu	N08
kobunzima	POSS15
thi	V
kwezepolitiki	POSS15
welungu	POSS03
eentlanga	POSS10
oluya	REL
zengingqi	POSS10
ngokuqhubekekayo	ADV
zokunxiba	POSS10
lwekapitali	POSS11
lokuphuhlisa	POSS05
kwizimali	NLOC
eveliswe	REL
ahlukahluka	V
ngothungelwano	ADV
olusimahla	REL
zinjalo	COP
utshintsho	N11
bebhunga	POSS02
unyulo	N11
kwimbali	NLOC
kamva	ADV
ezisimahla	REL
nabucala	ADV
abaziqhuba	REL
bokuzalisekiswa	POSS14
woludwe	POSS03
intle	COP
neepeni	ADV
zokwandisa	POSS10
kwegesi	POSS15
multi-year	FOR
i-intanethi	N09
esijolisa	REL
yeemanyano	POSS04
neququzelelwa	ADV
wesibini	POSS03
ngobandakanyo	ADV
elithetha	REL
ngqonga	V
kungevoti	COP
lingana	V
eyonganyelweyo	REL
nokubhideka	ADV
kwenye	ADJLOC
1.1	NUM
ubunkokheli	N14
nokuwavumela	ADV
ingumnini	COP
kwisambuku	NLOC
umnxeba	N03
kunikezelo	NLOC
imana	VAUX
imicinga	N04
yohlahlo	POSS09
nokunyuka	ADV
engahlulwanga	REL
ligunya	COP
enokusetyenziswa	REL
futhi	CONJ
ziya	VAUX
njengabahlali	ADV
ngempumelelo	ADV
zenxaxheba	POSS10
:	PUNC
yothethathethwano	POSS09
caca	V
lukawonke-wonke	POSS11
okwesithathu	ADV
land	FOR
key	FOR
esivela	REL
ngomgangatho	ADV
lokhathalelo	POSS11
ileta	N09
elininzi	ADJ05
lokholo	POSS05
ukungabinamfihlo	COP
kwemidla	POSS15
ngumxholo	COP
seqela	POSS07
zoomasipala	POSS10
bukhona	COP
kwi-idp	NLOC
wesithathu	POSS03
acts	FOR
olungathatyathwa	REL
wepotfoliyo	POSS03
lungelelana	V
obuphantsi	REL
inkcubeko	N09
yokuphatha	POSS09
ubungakanani	ADV
nengomso	ADV
bothutho	POSS14
ezinobunganga	REL
ilizwi	N05
nokwabelana	ADV
ngokuxhasa	ADV
ngorhafiso	ADV
okholisa	REL
mcimbi	N03
yamashishini	POSS04
yemingeni	POSS09
kokuthatha	POSS15
kwamazinga	POSS15
nokuzalisekisa	ADV
abangawaziyo	REL
lamabhinqa	POSS05
lukanobhala	POSS11
abasebatsha	ADJ02
yolutsha	POSS04
kuluxanduva	COP
isitokhwe	N07
xhathisa	V
noceba	ADV
nasekubunjweni	ADV
zenkqubo	POSS08
eziva	REL
umntu	N01
ii-kra	N10
kubanegalelo	COP
iqela	N05
ikopi	N09
liqela	COP
eengxaki	POSS06
kumanqanaba	NLOC
ngokungafanelekanga	ADV
yokwazisa	POSS09
ngenqaku	ADV
obungaphaya	REL
olujongene	REL
kwiphetshana	NLOC
sezakhono	POSS07
ugesi	N01a
emakhaya	NLOC
kolwazi	POSS15
ekungasiwa	REL
umthumeli	N01
oziva	REL
sokufikelela	POSS07
yomzantsi	POSS09
lwamajelo	POSS11
lwezakhiwo	POSS11
eziphathelelene	REL
lwasemakhaya	POSS11
ethethwa	REL
eyenza	REL
nangaphezulu	ADV
wasekhaya	POSS01
wenkxaso	POSS01
yokungasebenzi	POSS09
maziko	N06
elingakhethi	REL
sempilo	POSS07
owongezelelekileyo	REL
nangentlonipho	ADV
wembali	POSS03
unethuba	COP
ade	VAUX
ngeempiliso	ADV
soluntu	POSS07
gaya	V
kwawo	POSS15
bengenamali	COP
amalinge	N06
lweenzululwazi	POSS11
kumntuni	NLOC
ngokwasezimalini	ADV
ngaxeshanye	ADV
nentsebenziswano	ADV
lwamalungelo	POSS11
inzame	N09
zesifuba	POSS08
kumabhinqa	NLOC
leengxoxo	POSS05
ngokucotha	ADV
corporation	FOR
nokujongana	ADV
zisisakhelo	COP
eveliswayo	REL
lwempilo	POSS11
naziphi	ADV
ezingamaqalela	REL
ityala	N05
thungelana	V
soguquko	POSS07
sonyaka	POSS07
ngenxa	CONJ
athile	REL
kwinkcitho	NLOC
elawula	REL
qhawula	V
chaphaza	V
eyenziweyo	REL
amazinga	N06
yedemokrasi	POSS09
oomasipala	N02a
izabelo	N08
ngombuzo	ADV
abawaziyo	REL
landela	V
localucalulo	POSS05
lokuba	POSS05
okwangoku	ADV
nezenza	ADV
ekusaxoxwayo	REL
iikpi	N10
ngophuhliso	ADV
obomeleleyo	REL
ngusodolophu	COP
ngokusondeleyo	ADV
lwedemokhrasi	POSS11
enoxolo	REL
yimpumelelo	COP
zoonomathotholo	POSS08
kwilizwekazi	NLOC
okuphume	REL
kubanempembelelo	COP
nomanejala	ADV
olunokunceda	REL
ngokuthobelana	ADV
zeseli	POSS10
kutsha	ADV
ekomiti	POSS06
laza	VAUX
angqalileyo	REL
gqibela	V
zokuqala	POSS10
osebenzayo	REL
banekratshi	COP
yingeniso	COP
kwi-swot	NLOC
eziphathekayo	REL
lisezantsi	COP
zaye	VAUX
wotshintsho	POSS01
lwelitye	POSS11
iingeniso	N10
eyabasetyhini	REL
nowangaphambili	ADV
nomnye	ADV
nkokheli	N09
amapolisa	N06
yempilo	POSS04
ezinokufikelela	REL
okukhula	POSS06
nkqu	ADV
seshoni	N00
njengoyena	ADV
fomu	N00
omthetho	POSS06
tyumba	V
semifuno	POSS07
kumanqaku	NLOC
ingqalelo	N09
isiphatha-mandla	N07
yolumano-ndlebe	POSS09
exhasa	REL
zeengcebiso	POSS10
esidume	REL
kwamakhosikazi	POSS15
namaqondo	ADV
isondlo	N07
inkxaso	N09
ezi-3.2	REL
nethembekileyo	ADV
ezintsonkothileyo	REL
anelisa	V
awunamali	COP
hlawula	V
yokuyigcwalisa	POSS09
inkulu	ADJ09
esenza	REL
uphicotho	N11
yesibini	POSS09
onakho	REL
okuphila	POSS06
asenokuba	COP
idesika	N09
lokuphila	POSS05
ngokwemiqathango	ADV
kubenzima	COP
bowe-1980	POSS14
novandlakanyo	ADV
yenkonzo	POSS09
lokulawula	POSS11
elingenamkhethe	REL
idp	ABBR
yingxaki	COP
ngezo	ADV
yokomeleza	POSS09
nezokubuyiswa	ADV
ebiphawuliwe	REL
wangoomasipala	POSS03
osemthethweni	REL
yeeyure	POSS09
lwahlukileyo	REL
avela	REL
okufikelela	REL
nobunzululwazi	ADV
amachweba	N06
zokubeka	POSS10
obahlukeneyo	REL
olunempembelelo	REL
kokuhamba	POSS15
yobungakanani	POSS09
yokuqinisekisa	POSS09
neliphakathi	ADV
zamahala	POSS10
nasekunabiseni	ADV
yesigqeba	POSS09
bakamasipala	POSS02
elisisiseko	REL
ezivunyiweyo	REL
abajongene	REL
kwimibutho	NLOC
elibandakanya	REL
njengemisele	ADV
nokuquqela	ADV
olucokiswayo	REL
emithandathu	ADJ04
xinga	V
ezigodukayo	REL
inguquko	N09
oluzidingayo	REL
ye-msa	POSS09
kweenjongo	POSS15
ezakhayo	REL
obuthe	REL
benemidla	N02
lwasemaphandleni	POSS11
ze	CONJ
amabakala	N06
izipho	N08
zezamaxesha	COP
bekhabhinethi	POSS02
kumagosa	NLOC
kopha	V
ezimbalwa	REL
esisezantsi	REL
besemsebenzini	COP
okuphantsi	REL
kona	PROEMP15
wamalungelo	POSS03
kuncinci	COP
ekujoliswa	REL
bobume	POSS14
ityholo	N09
esisesikweni	REL
kwiimali	NLOC
ziinkqubo	COP
libe	COP
kwi-cbp	NLOC
nanako	ADV
abanakho	REL
abaphambi	REL
engafaniyo	REL
se-venn	POSS07
ezinjengophuhliso	REL
khumbula	V
abahlawulwa	REL
mdala	ADJ01
ngokusemtthethweni	ADV
zegunya	POSS10
okuchanekileyo	REL
nevuk'uzenele	ADV
zokuvelisa	POSS10
banomdla	COP
yenqanam	POSS09
nokunxibelelana	ADV
21	NUM
kwiinkampani	NLOC
nezisombululo	ADV
zangakumbi	POSS10
yedolophu	POSS09
xyz	ABBR
aqonde	REL
abafanele	REL
ezenkolo	REL
kwemizuzu	POSS15
iwadi	N09
imeko	N09
okwenziwayo	REL
lweenkonzo	POSS11
uthintelo	N11
omsebenzi	POSS06
ngokugqwethiweyo	ADV
ngowama-2030	ADV
sobudlelwana	POSS07
namasebe	ADV
lwezomthetho	POSS11
ngokufezekisiweyo	ADV
nokuqonda	ADV
zobume	POSS10
bobuphina	COP
nguceba	COP
luphi	POSS11
benolwazi	COP
nezabahlali	ADV
uninzi	N11
nasebrazil	ADV
singundoqo	COP
welizwe	POSS01
neempawu	ADV
kulungelelaniso	NLOC
grogrisa	V
milisa	V
incomekayo	REL
okulungeleleneyo	REL
abamba	REL
elifika	REL
nemiba	ADV
nyanisa	V
ngezimvo	ADV
ngusherry	COP
ileli	N09
ongagqunywanga	REL
oluneekholam	REL
lamaqela	POSS05
kwisicwangciso	NLOC
structures	FOR
ngokungalinganiyo	ADV
olwamkelekileyo	REL
azizisulu	REL
emisiweyo	REL
ezandisa	REL
seenkalo	POSS07
ngomgqibelo	ADV
lwelungu	POSS11
usanda	VAUX
khathaliseka	V
ntshaphantshapha	V
ezi-3	REL
iipasile	N10
obhexesha	REL
begalelo	POSS14
epokotweni	NLOC
yesithuba	POSS09
emfuyo	POSS06
lempilo-ntle	POSS05
imithathu	COP
naphathwa	ADV
yingcinga	COP
ngokuzithandela	ADV
forum	FOR
se-aicdd	POSS07
zomngcipheko	POSS10
iinzuzo	N10
omzi-mveliso	POSS06
nee-	ADV
noluthembekileyo	ADV
ngumdla	COP
kwiarhente	NLOC
oluvayo	REL
phanda	V
kwakho	POSS15
sabathathi-nxaxheba	POSS07
lokuvota	POSS05
kwakwinqanam	ADV
lwe-pms	POSS11
abanamagunya	REL
womgaqo-siseko	POSS03
ezingundoqo	REL
ezisuka	REL
bayo	POSS02
1998	NUM
lide	VAUX
oqhelekileyo	REL
nabeengingqi	ADV
lokuzala	POSS05
amadela-	N06
ecwangciselwe	REL
beka	V
komgangatho	POSS15
&	PUNC
izilungiso	N08
okunezakhono	REL
nemibandela	ADV
zobulunga	POSS10
esezidolophini	REL
ethatha	REL
loqinisekiso	POSS11
ingxoxo	N09
nonks	ADV
umyalezo	N03
ngokunika	ADV
acacileyo	REL
anombuzo	REL
nokulindelweyo	ADV
wenkonzo	POSS01
asingaba	COP
zokuvalela	POSS08
cwecwe	N05
ohlawulela	REL
i-corplan	N09
okucacileyo	REL
nguquko	N09
namalinge	ADV
unobuzaza	COP
ngokungekho	ADV
nonako	ADV
nokumgangatho	ADV
ngxowa-mali	N10
ezinokufuna	REL
uthethwano	N11
ekuhlalwa	REL
abanokuba	REL
sezibonelelo	POSS07
ku-3.2.1	NLOC
kwii-1970	NLOC
benamalungelo	COP
mema	V
esilawula	REL
ezigqwesileyo	REL
kwi'ladder	NLOC
emizini	NLOC
kwimo	NLOC
ibingumnu	COP
ngekomiti	ADV
koqhagamshelwano	POSS15
imbonakalo-mhlaba	N09
singumgca	COP
bentsebenziswano	POSS14
ezivelisa	REL
yokuhlela	POSS09
tsala	V
oluxhasa	REL
uhlahlelo	N11
eziphawuliweyo	REL
masipala	N00
yeprojekthi	POSS09
wedemokrasi	POSS01
ababhaliswe	REL
okwandileyo	REL
elungiselelwayo	REL
ugcino-mali	N11
sadc	ABBR
68	NUM
abayicingayo	REL
elinjengempendulo	REL
iipowusta	N10
kwakunye	ADV
zekapitali	POSS10
kufikelelo	NLOC
zizinto	COP
esona	PROEMP07
yocwangciso	POSS09
ngokucebisana	ADV
ubuhlwempu	N14
esaphukileyo	REL
abawathathayo	REL
veza	V
linoxanduva	COP
khuphela	V
kokunyanzelwa	POSS15
esinganceda	REL
okubhalayo	REL
zalisekisa	V
eyiphutha	NLOC
nokwandiswa	ADV
ziluncedo	COP
zokungavumelani	POSS08
olunzulu	REL
ukhuseleko	N11
linoncedo	COP
ungummameli	COP
kumnxeba	NLOC
nezigidi	ADV
lidela	COP
yomibini	PROQUANT04
embi	ADJ09
naphantsi	ADV
abagqatswa	N02
ngeekhompyutha	ADV
sawo	POSS07
zikawonkewonke	POSS10
kwisango	NLOC
kwilali	NLOC
okuthatha	REL
ayavumelana	REL
ucalucalulo	N11
sesi	POSS07
ezinokuphucula	REL
wokuthatha	POSS03
ngokwexabiso	ADV
mosaic	FOR
abazibandakanye	REL
odla	REL
ama-848km	N06
nangendlela	ADV
kwamacandelo	POSS15
nokuqhutywa	ADV
wokuphila	POSS03
i-hiv	N09
nepolitiki	ADV
wangazela	V
esiphantsi	REL
yokumisela	POSS09
kokhuselo	POSS15
ezinxulunyanisiweyo	REL
ulwalamano	N11
ixabiso	N05
kubemi	NLOC
kokuthethathethana	POSS15
seprojekthi	POSS07
kwemizi	POSS15
enkcubeko	POSS06
elifuna	REL
ezifanayo	REL
ngeenjongo	ADV
weempendulo	POSS03
ezimpompini	NLOC
i-local	N09
ngokwenzanjalo	ADV
kakade	ADV
zombane	POSS08
nokuphumeza	ADV
noluneziqhamo	ADV
mzekelo	N03
ikomitana	N09
ezikhuselekileyo	REL
abavela	REL
lengcaciso-nkqubo	POSS05
e-afrika	POSS06
onxweme	POSS06
awusiso	COP
kakhulu	ADV
usodolophu	N01a
community-based	FOR
yomgaqo-siseko	POSS09
ekubhekiselelwe	REL
edanisayo	REL
ye-municipal	POSS09
ezinokusebenza	REL
hleleleka	V
kumzekelo	NLOC
nokuncama	ADV
organisation	FOR
anoxanduva	COP
ngokumanyana	ADV
ebonakala	REL
abaphathi	N02
bangaba	COP
mfiliba	REL
okulinganayo	REL
ngoxolo	ADV
abafumanekayo	REL
kumba	NLOC
ntsho	IDEO
bezopolitiko	POSS14
neengcongconi	ADV
kuhlelo	NLOC
i-inshorensi	N09
zomgaqo-nkqubo	POSS08
imfuneko	N09
wenkqubela-phambili	POSS03
echazwe	REL
kugqithiso	NLOC
necekethekileyo	ADV
nokuzinxibelelanisa	ADV
acebisayo	REL
lungisela	V
ngexesha	ADV
unemigaqo-nkqubo	COP
iyeyakho	REL
lokuqinisekisa	POSS11
kubunakho	ADVLOC
ezithe	REL
kwisebe	NLOC
programme	FOR
bengamalungu	N06
kwiforam	NLOC
imikhethe	N04
lwamaxesha	POSS11
nabaphendula	ADV
bokucwangcisa	POSS14
ziimali	COP
eziya	REL
ecetyelwa	REL
kwiintsapho	NLOC
kwenyathelo	POSS15
zokusingqongileyo	POSS10
njengomthundezi	ADV
ekukhutshiswana	REL
isithinzi	N07
esezantsi	REL
iminikelo	N04
lwentsimbi	POSS11
kubuganga	NLOC
ebhalwe	REL
yokulawula	POSS04
umelelo	N11
silela	V
pms	ABBR
ekhoyo	REL
ngokwangoku	ADV
entsonkothileyo	REL
ewadini	NLOC
senkqubo	POSS07
namadoda	ADV
sisithintelo	COP
njengomsunguli	ADV
kwezifundo	POSS15
qingqa	V
nekwakhiwe	ADV
awunawo	COP
ziiprojekthi	COP
isibonelelo	N07
sokuthatha	POSS07
yesicwangciso-qhinga	POSS09
be-cbp	POSS02
izikhululo	N08
obuchanekileyo	REL
yoqhankqalazo	POSS09
ngeshedyuli	ADV
bantu	N02
enoshishino	REL
abathengi	N02
onga	V
kunemfundo	ADV
lwexesha	POSS11
apho	CDEMLOC
sisenokuba	COP
neemali	ADV
isicelo	N07
yamacala	POSS09
zokwakha	POSS10
hoya	V
2005	NUM
wama-20	POSS03
inempumelelo	N09
lokukhuseleka	POSS11
hla	V
ozilungiselele	REL
enkulwana	ADJ09
nkcitho	N09
lweemfanelo	POSS11
zozakuzo	POSS10
wowiso-mthetho	POSS03
ngokudityaniswa	ADV
iikhompyutha	N10
ezidibanayo	REL
zesikolo	POSS10
sedolophu	POSS07
abavoti	N02
msa	ABBR
lenkqubo	POSS05
ishushu	COP
olubhetyebhetye	REL
owabo	REL
amaxa	N06
noloyiko	ADV
ongowabo	REL
ezi-7.9	REL
fama	N00
inqanam	N05
zingumjikelezo	COP
leengcebiso	POSS05
kuthintelo	NLOC
gocagoca	V
yonyaka	POSS09
yesithili	POSS09
engumjikelo	REL
neengcambu	ADV
lesithunzi	POSS05
izinto	N10
abakhoyo	REL
obusetyenziswe	REL
siganeko	N07
kwii-cbo	NLOC
yobomi	POSS04
flats	NPP
konyaka-mali	POSS15
nesiyinzuzo	ADV
zinafuthe	COP
idrafti	N09
wona	PROEMP03
zenkxaso	POSS10
wenyanga	POSS03
amandla	N06
ezinobutyebi	REL
we-16	POSS03
nezisisiseko	ADV
(	PUNC
kwangethuba	ADV
oonogada	N02a
lemithetho	POSS05
yimisebenzi	COP
lezibane	POSS05
nonyango	ADV
esikhoyo	REL
eliphantsi	REL
onoxanduva	REL
kubaqeshwa	NLOC
mifuziselo	N04
ngako	ADV
wokwakhiwa	POSS03
phithana	V
yezoqoqosho	POSS09
eziphakamisa	REL
neaids	ADV
lefet	POSS05
yimiba	COP
olufunekayo	REL
iyingxelo	COP
kwezi-1.5	NLOC
lwelindle	POSS11
ngokungaqhelekanga	ADV
agcine	REL
zotyalo-mali	POSS10
kokona	COP
ngentando	ADV
ngokwesithethe	ADV
nokuthathwa	ADV
ezitsha	ADJ08
kwibanga	NLOC
imbuyekezo	N09
wabahlali	POSS03
olwahlukeneyo	REL
lolumano-	POSS11
oluchithwe	REL
enza	V
ecinga	REL
ngokulingana	ADV
cdws	ABBR
nesimbo	ADV
ulixhoba	COP
eziqhuba	REL
yomlomo	POSS09
achievable	FOR
ngamalungelo	ADV
ngobulumko	ADV
oogobityholo	N02a
akuna	COP
nee-arhente	ADV
kwisantya	NLOC
wokulingana	POSS03
inodaka	COP
wokwakha	POSS03
aphambili	REL
nangokunjalo	ADV
olandelwayo	REL
nangokuqinisekileyo	ADV
isiqulatho	N07
mmandla	N03
zomvuzo	POSS10
ezineenkqubo	REL
elinengeniso	REL
sobuhlwempu	POSS07
kwizikhululo	NLOC
afanelekileyo	REL
vandlakanya	V
ka-1998	POSSKA
kuzakuzo	NLOC
olusemaphandleni	REL
private	FOR
neyoqoqosho	ADV
nabanini	ADV
elandileyo	REL
z	ABBR
yokungalingani	POSS04
yebatho	POSS04
avelisayo	REL
bekwanoxanduva	COP
diesika	N00
nokuqosheliswa	ADV
njengomgangatho	ADV
ezicingisisiweyo	REL
gweba	V
ekwenziwa	REL
sokwenzela	POSS07
ezotywe	REL
yimigaqo-nkqubo	COP
lokunqanda	POSS11
nokuzingca	ADV
ulandelelwaniso	N11
mntu	N01
kumtyhi	NLOC
magama	N06
oluthathu	ADJ11
yokuba	POSS09
abanayo	REL
ngoondoqo	ADV
ephawuliweyo	REL
kwamalungelo	POSS15
amaqondo	N06
yindalo	COP
ezimalunga	REL
sifanelekileyo	REL
nokamasipala	ADV
okucothayo	REL
kunempembelelo	COP
kokuphi	COP
ongusihlalo	REL
komsebenzi	POSS15
kwayo	POSS15
10-15	NUM
ingasisiseko	COP
2004	NUM
etanzania	NLOC
phika	V
yeyiphi	COP
ezinzileyo	REL
isini	N07
okuxhobisa	POSS06
yesi-6	POSS09
nenkani	ADV
yokutya	POSS09
eliyidlalayo	REL
njengamaqumrhu	ADV
ukhukuliseko	N11
dayagram	N00
noncedo	ADV
uhambo	N11
yindawo	COP
amcingayo	REL
echongwa	REL
amalungelo	N06
hlala	V
imvisiswano	N09
abasuka	REL
olungabafudukeli	REL
imithetho-siseko	N04
kukukhuthaza	COP
gqama	V
ukusoloko	VAUX
wethu	POSS03
olungele	REL
dlakathekisa	V
obuqhubekekayo	REL
abanezivumelwano	REL
zaliseka	V
umfundi	N01
yakhe	POSS09
yokuphuhlisa	POSS09
lingusihlalo	COP
oluzinzileyo	REL
neenkqubo	ADV
nokuvandlakanya	ADV
lilo	COP
iimbangi	N10
naliphi	ADV
sengxoxo	POSS07
balikhonkco	COP
ngokusesikweni	ADV
labafazi	POSS05
yamazwe	POSS09
nkcukacha	N09
zeziphina	COP
ngo-1994	ADV
abanovimba	REL
buphantsi	COP
bedolophu	POSS02
yegadi	POSS09
buya	VAUX
zekhomishoni	POSS10
state	NPP
ngemeko	ADV
yemizuzu	POSS09
yodwa	PROQUANT09
esaziwa	REL
24	NUM
ohlahlo	POSS06
lokuqwalasela	POSS11
elikhuphisanayo	REL
qokelela	V
komthetho	POSS15
imo	N09
emilambo	POSS06
ngeendidi	ADV
ngabantu	COP
nokuthatha	ADV
lwabiwo	N11
seziphumo	POSS07
dandalaza	V
ngokwezakhiwo	ADV
nokweekomiti	ADV
amadama	N06
lokusetyenziswa	POSS05
nokunikelwa	ADV
uchintsana	N01a
engcono	REL
orayithi	REL
nobonakalayo	ADV
elinika	REL
okubhekela	REL
kwengqesho	POSS15
isekwangumsebenzi	COP
osisikhokelo	REL
abachongwe	REL
zomnye	POSS10
seengxaki	POSS07
kwarhulumente	POSS15
ne-aids	ADV
iinkxukacha	N10
kumbuzo	NLOC
yokugqithisa	POSS09
sethuba	POSS07
ngombono	ADV
igauteng	N09
inemfanelo	N04
wama-30	POSS03
ojonge	REL
gqitha	V
ephikisanayo	REL
olungundoqo	REL
lwenkunzi	POSS11
a.	ABBR
kulondolozo	NLOC
phuma	V
lwenkxaso-mali	POSS11
zobuchule	POSS10
naphambi	ADV
kwimfundo	NLOC
selahle	POSS07
isimo	N07
cpf	ABBR
okulungileyo	REL
kratya	IDEO
obusebenzayo	REL
lwabantwana	POSS11
kwisigidi	NLOC
qamba	V
ye-batho	POSS04
yokuzama	POSS04
lasempumalanga	POSS05
uxhomekeko	N11
lemikhwa	POSS05
nokujonga	ADV
lonyaka	POSS11
abaqhagamshelene	REL
bhekisela	V
eza	REL
nenkolo	ADV
enenkxaso	REL
bendleko	POSS14
imizekelo	N04
ngokubhekiselele	ADV
ziphambukileyo	REL
eveliswa	REL
isicwangiso	N07
likaceba	POSS05
engaphaya	REL
kweembangi	POSS15
esixananazileyo	REL
yimfuneko	COP
enxulumene	REL
!	PUNC
kwimihlaba	NLOC
okufuneka	REL
imfazwe	N09
ezisekelwe	REL
isinyanzeliso	N07
ka-1994	POSSKA
kunamathuba	ADV
iinkcubeko	N10
kuyenye	COP
imozulu	N09
olusekelwe	REL
kobunye	POSS15
unamaqondo	COP
engaphezu	COP
zintathu	COP
olunobundlobongela	REL
enenkathalo	REL
yeetekisi	POSS04
lwenkcitho	POSS11
lizwe	N05
nakulawulo	ADV
owachonge	REL
yabakwizinga	POSS04
akwangoko	REL
ict	ABBR
zedemokhrasi	POSS10
onxibelelana	REL
kumzantsi	NLOC
esihla	REL
yegunya	POSS04
ngokusemthethweni	ADV
baba	COP
zinto	N10
ngalinye	ADV
nengxowa-mali	ADV
lezentlalo	POSS05
ngokutsha	ADV
olunenkathalo	REL
ngokukuko	ADV
nedata	ADV
kwiindibano	NLOC
nawengingqi	ADV
sesibophelelo	POSS07
ngokwenani	ADV
othutho	POSS06
ye-idp	POSS09
kwababewavinjiwe	POSS15
ngoomaziphathe	ADV
aze	VAUX
sokwabiwa	POSS07
nokubambeka	ADV
engqesho	POSS06
90	NUM
ingesiso	COP
okulungisa	POSS06
susa	V
kumanani	NLOC
kukwakumdla	COP
lweziphumo	POSS11
inganempembelelo	N09
ukhetho	N11
lwabafundi	POSS11
ngakumsebenzi	ADV
yenkxaso	POSS09
obuthatha	REL
nothetha-thethwano	ADV
nokuthi	ADV
wenguqulelo	POSS01
okusembindini	REL
kolawulo	POSS15
engekho	REL
lefliptshathi	POSS05
nokugcina	ADV
ngonobangela	ADV
orientations	FOR
kwemithetho	POSS15
locwanciso	POSS05
oluthile	REL
ngeembono	ADV
6	NUM
ngezifundo	ADV
fanela	V
nasekusebenzeni	ADV
ucwangco	N11
siphumo	N07
sophuhliso	POSS07
olusemagxeni	REL
cingela	V
zokunika	POSS10
kwisisombululo	NLOC
esisekelwe	REL
nasekuncediseni	ADV
iintshukumo	N10
ebifuna	REL
neemfuno	ADV
ngaso	ADV
ngamakhosikazi	COP
nezokusingqongileyo	ADV
nezakhiwo	ADV
ku-0.6kg	NLOC
yendlela	POSS09
ma	V
zemibutho	POSS08
nemizuzu	ADV
neyozalisekiso	ADV
yobume	POSS04
elinomsindo	REL
abangaphantsi	REL
anazo	REL
banethuba	COP
xhaxhe	IDEO
qela	N05
olufikelelekayo	REL
nengxoxo	ADV
lamalungu	POSS05
qhubeka	V
uhlanga	N11
sisakhono	COP
bezixeko	POSS02
nampumelelo	ADV
esimanyanisiweyo	REL
yokusekwa	POSS09
kokujonga	POSS15
imilambo	N04
lelona	COP
abanemidla	REL
sezinto	POSS07
zengcinga	POSS10
lwamadoda	POSS11
umthi	N03
i-arhente	N09
lorhwebo	POSS11
funda	V
zasekuhlaleni	POSS10
lokuhlaziywa	POSS11
abanokukhubazeka	REL
luluhlu	COP
olubonakalisa	REL
international	FOR
egqwesileyo	REL
eluluntu	REL
yimfundo	COP
engakanani	REL
yeenjongo	POSS09
obuwele	REL
okunye	CONJ
fa	V
yokufundwa	POSS09
zingaluncedo	COP
ekubanjwe	REL
solwazi	POSS07
nokuqaphela	ADV
abucala	REL
lebakala	POSS05
vuselela	V
yakho	POSS09
ezidityanelweyo	REL
sokuphumeza	POSS07
lokuphumeza	POSS11
kwingqikelelo	NLOC
nakwi-municipal	ADV
imali	N09
nokungowona	ADV
gqibezela	V
iziphakamiso	N08
ezinokuba	REL
kuza	VAUX
kwisiphathamandla	NLOC
esinyithi	POSS06
nasejapan	ADV
kwezithuthi	POSS15
ubusihlalo	N14
2003	NUM
esebenza	REL
lwemizi	POSS11
ekhadini	NLOC
buchule	N14
wephondo	POSS01
lwesingesi	POSS11
eziyiliweyo	REL
isiphumo	N07
lize	VAUX
kwezilinganiso	POSS15
tyhafa	V
olucacisa	REL
zibekhona	COP
analo	COP
civics	FOR
eshiyekileyo	REL
awusayi	VAUX
okubangela	REL
kanti	CONJ
gqiba	V
kwi-logframe	NLOC
enjalo	REL
isikhundla	N07
abefanele	REL
neenguqu	ADV
umkhuseli	N01
nekomiti	ADV
yokutshintshela	POSS04
wamanzi	POSS03
kotyalo-mali	POSS15
kuxolelwaniso	NLOC
yezakhiwo	POSS09
efree	NLOC
ngengeniso	ADV
kumqulu	NLOC
nelama-45	ADV
yayinabahlali	COP
bokhathalelo	POSS14
nayiphina	ADV
sotshintsho	POSS07
imiqobo	N04
xhala	V
obuhlanganisiweyo	REL
khusela	V
nokulingana	ADV
wenkosikazi	POSS03
abadlali	N02
lolosulelo	COP
kothethwano	POSS15
esemonti	REL
phatha	V
luxwebhu	COP
lijelolonxibelelwano	COP
anikeziweyo	REL
obu	CDEM14
bhaqa	V
okwenza	REL
nganye	ADV
sisakuba	VAUX
ngumsebenzi	COP
isizukulwane	N07
ezifezekiswa	REL
ngokungena	ADV
njengegqiza	ADV
njengebalulekileyo	ADV
zetropiki	POSS08
kwenkunkuma	POSS15
yenkxaso-mali	POSS09
ezinezakhono	REL
zemfundo	POSS10
imizamo	N04
umngeni	N03
wocwangciso	POSS03
